Timestamp,IP,Score,RPS,RPM,KB_s,Ratio,Status,AI_Conf,Reason
13:40:16,10.17.3.84,100.0,5.0,6,5.86,1.1,NORMAL,41%,Normal
13:40:16,10.17.0.150,0.0,7.0,10,8.20,2.2,BLOCKED,63%,AI:Robotic(63%)
13:40:16,10.17.3.84,100.0,6.0,7,7.03,1.1,NORMAL,41%,Normal
13:40:17,10.17.0.150,0.0,7.0,11,8.20,2.2,BLOCKED,63%,AI:Robotic(63%)
13:40:17,10.17.3.84,100.0,7.0,8,8.20,1.1,NORMAL,41%,Normal
13:40:17,10.17.0.150,0.0,7.0,12,8.20,2.2,BLOCKED,63%,AI:Robotic(63%)
13:40:17,10.17.0.150,0.0,6.0,13,7.03,2.2,BLOCKED,63%,AI:Robotic(63%)
13:40:19,10.17.3.84,100.0,1.0,9,1.17,1.1,NORMAL,0%,Normal
13:40:31,10.17.3.84,100.0,1.0,10,1.17,1.1,NORMAL,0%,Normal
13:40:31,10.17.3.84,87.4,2.0,11,2.34,1.1,NORMAL,63%,AI:Robotic(63%)
13:40:31,10.17.3.84,74.8,3.0,12,3.52,1.1,NORMAL,63%,AI:Robotic(63%)
13:40:31,10.17.3.84,62.2,4.0,13,4.69,1.1,SUSPICIOUS,63%,AI:Robotic(63%)
13:40:32,10.17.3.84,49.6,5.0,14,5.86,1.1,SUSPICIOUS,63%,AI:Robotic(63%)
13:40:32,10.17.3.84,37.0,6.0,15,7.03,1.0,SUSPICIOUS,63%,AI:Robotic(63%)
13:40:32,10.17.3.84,24.4,7.0,16,8.20,1.0,BLOCKED,63%,AI:Robotic(63%)
13:40:32,10.17.3.84,11.8,6.0,17,7.03,1.1,BLOCKED,63%,AI:Robotic(63%)
13:40:32,10.17.3.84,0.0,5.0,18,5.86,1.1,BLOCKED,63%,AI:Robotic(63%)
13:40:50,10.17.0.150,5.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 0)
13:41:00,10.17.0.150,10.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 5)
13:41:00,10.17.3.84,5.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 0)
13:41:10,10.17.0.150,15.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 10)
13:41:10,10.17.3.84,10.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 5)
13:41:20,10.17.0.150,20.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 15)
13:41:20,10.17.3.84,15.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 10)
13:41:30,10.17.0.150,25.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 20)
13:41:30,10.17.3.84,20.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 15)
13:41:40,10.17.0.150,30.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 25)
13:41:40,10.17.3.84,25.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 20)
13:41:50,10.17.0.150,35.0,0.0,0,0.00,0.0,SUSPICIOUS,N/A,Self-Healing (from 30)
13:41:50,10.17.3.84,30.0,0.0,0,0.00,0.0,BLOCKED,N/A,Self-Healing (from 25)
13:42:00,10.17.0.150,40.0,0.0,0,0.00,0.0,SUSPICIOUS,N/A,Self-Healing (from 35)
13:42:00,10.17.3.84,35.0,0.0,0,0.00,0.0,SUSPICIOUS,N/A,Self-Healing (from 30)
13:42:10,10.17.0.150,45.0,0.0,0,0.00,0.0,SUSPICIOUS,N/A,Self-Healing (from 40)
13:42:10,10.17.3.84,40.0,0.0,0,0.00,0.0,SUSPICIOUS,N/A,Self-Healing (from 35)
